z6-16041,Port 1,Port 1,Port 1,Port 4,Port 5,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
7/28/2024 22:45,15,15,540,,,0,0,100,8057,88.14,19.3
7/28/2024 23:00,15,15,524,,,0,0,100,8055,88.14,19.3
7/28/2024 23:15,15,15,516,,,0,0,100,8056,88.12,19.3
7/28/2024 23:30,15,15,512,,,0,0,100,8056,88.11,19.3
7/28/2024 23:45,15,15,515,,,0,0,100,8056,88.1,19.3
7/29/2024 0:00,15,15,506,,,0,0,100,8053,88.09,19.4
7/29/2024 0:15,15,15,500,,,0,0,100,8027,88.09,19.6
7/29/2024 0:15,1,1,500,,,0,0,100,8032,88.08,19.7
7/29/2024 0:30,15,15,490,,,0,0,100,8040,88.08,19.6
7/29/2024 0:45,15,15,482,,,0,0,100,8039,88.06,19.6
7/29/2024 1:00,15,15,475,,,0,0,100,8039,88.05,19.5
7/29/2024 1:15,15,15,564,,,0,0,100,8042,88.03,19.5
7/29/2024 1:30,15,15,777,,,0,0,100,8040,88.03,19.5
7/29/2024 1:45,15,15,665,,,0,0,100,8036,88.03,19.4
7/29/2024 2:00,15,15,671,,,0,0,100,8037,88.03,19.4
7/29/2024 2:15,15,15,663,,,0,0,100,8039,88.02,19.3
7/29/2024 2:30,15,15,583,,,0,0,100,8036,88.01,19.2
7/29/2024 2:45,15,15,537,,,0,0,100,8034,88,19.2
7/29/2024 3:00,15,15,524,,,0,0,100,8035,88,19.2
7/29/2024 3:15,15,15,523,,,0,0,100,8032,88,19.2
7/29/2024 3:30,15,15,598,,,0,0,100,8033,88.01,19.2
7/29/2024 3:45,15,15,614,,,0,0,100,8031,88,19.1
7/29/2024 4:00,15,15,600,,,0,0,100,8033,87.99,19.1
7/29/2024 4:15,15,15,579,,,0,0,100,8032,87.98,19.1
7/29/2024 4:30,15,15,562,,,0,0,100,8029,87.98,19
7/29/2024 4:45,15,15,541,,,0,0,100,8027,87.99,19
7/29/2024 5:00,15,15,512,,,0,0,100,8029,88,19
7/29/2024 5:15,15,15,509,,,0,0,100,8027,88.02,19.1
7/29/2024 5:30,15,15,494,,,0,0,100,8028,88.03,19
7/29/2024 5:45,15,15,485,,,0,0,100,8026,88.04,19
7/29/2024 6:00,15,15,470,,,0,0,100,8026,88.06,19
7/29/2024 6:15,15,15,462,,,0,0,100,8027,88.06,19.1
7/29/2024 6:30,15,0,458,,,0,0,100,8027,88.08,19.3
7/29/2024 6:45,15,14,460,,,0,0,100,8026,88.1,19.4
7/29/2024 7:00,15,10,533,,,0,0,100,8027,88.11,19.5
7/29/2024 7:15,15,15,604,,,0,0,100,8026,88.12,19.5
7/29/2024 7:30,15,15,574,,,0,0,100,8023,88.12,19.5
7/29/2024 7:45,15,15,507,,,0,0,100,8026,88.13,19.7
7/29/2024 8:00,15,15,463,,,0,0,100,8021,88.14,20
7/29/2024 8:15,15,11,455,,,0,0,100,8001,88.14,20.5
7/29/2024 8:30,15,0,455,,,0,0,100,8003,88.15,20.8
7/29/2024 8:45,15,0,454,,,0,0,100,8003,88.14,21
7/29/2024 9:00,15,0,454,,,0,0,100,8007,88.15,21.3
7/29/2024 9:15,15,0,454,,,0,0,100,7997,88.15,21.4
7/29/2024 9:30,15,6,500,,,0,0,100,8005,88.15,21.9
7/29/2024 9:45,15,15,550,,,0,0,100,8007,88.16,21.6
7/29/2024 10:00,15,15,663,,,0,0,100,8012,88.15,21.7
7/29/2024 10:15,15,15,537,,,0,0,100,8015,88.14,22.2
7/29/2024 10:30,15,15,561,,,0,0,100,8020,88.13,22.7
7/29/2024 10:45,15,15,517,,,0,0,100,8023,88.11,22.7
7/29/2024 11:00,15,15,674,,,0,0,100,8029,88.09,22.9
7/29/2024 11:15,15,15,575,,,0,0,100,8031,88.08,22.5
7/29/2024 11:30,15,15,537,,,0,0,100,8036,88.08,22.6
7/29/2024 11:45,15,15,655,,,0,0,100,8036,88.06,22.4
7/29/2024 12:00,15,15,540,,,0,0,100,8051,88.05,22.2
7/29/2024 12:15,15,15,521,,,0,0,100,8058,88.02,23.1
7/29/2024 12:30,15,15,506,,,0,0,100,8061,88.03,23
7/29/2024 12:45,15,15,486,,,0,0,100,8061,88.03,22.9
7/29/2024 13:00,15,15,857,,,0,0,100,8063,88,22.7
7/29/2024 13:15,15,15,644,,,0,0,100,8063,87.99,22.2
7/29/2024 13:30,15,15,571,,,0,0,100,8070,87.97,21.8
7/29/2024 13:45,15,15,752,,,0,0,100,8077,87.96,22.3
7/29/2024 14:00,15,15,710,,,0,0,100,8074,87.95,22.1
7/29/2024 14:15,15,15,907,,,0,0,100,8072,87.94,21.6
7/29/2024 14:30,15,15,904,,,0,0,100,8071,87.94,20.9
7/29/2024 14:45,15,15,837,,,0.2,12,100,8071,87.94,20.5
7/29/2024 15:00,15,15,825,,,0,0,100,8074,87.92,20.3
7/29/2024 15:15,15,15,561,,,0,0,100,8085,87.92,20.2
7/29/2024 15:30,15,15,550,,,0.2,12,100,8086,87.91,20.2
7/29/2024 15:45,15,15,765,,,0,0,100,8087,87.9,20.3
7/29/2024 16:00,15,15,717,,,0,0,100,8087,87.92,20.1
7/29/2024 16:15,15,15,670,,,0,0,100,8086,87.94,20.1
7/29/2024 16:30,15,15,778,,,0,0,100,8086,87.97,20
7/29/2024 16:45,15,15,691,,,0,0,100,8083,87.99,19.8
7/29/2024 17:00,15,15,694,,,0,0,100,8081,88,19.6
7/29/2024 17:15,15,15,834,,,0,0,100,8079,88.01,19.6
7/29/2024 17:30,15,15,840,,,0,0,100,8079,88.02,19.5
7/29/2024 17:45,15,15,755,,,0.2,12,100,8079,88.03,19.4
7/29/2024 18:00,15,15,766,,,0,0,100,8078,88.03,19.2
7/29/2024 18:15,15,15,814,,,0,0,100,8077,88.06,19.1
7/29/2024 18:30,15,15,706,,,0.2,12,100,8074,88.07,19.1
7/29/2024 18:45,15,15,605,,,0,0,100,8073,88.09,19
7/29/2024 19:00,15,15,659,,,0,0,100,8071,88.11,19
7/29/2024 19:15,15,15,626,,,0,0,100,8070,88.12,19
7/29/2024 19:30,15,15,619,,,0,0,100,8070,88.12,18.9
7/29/2024 19:45,15,15,609,,,0,0,100,8068,88.11,18.9
7/29/2024 20:00,15,15,652,,,0,0,100,8067,88.12,18.9
7/29/2024 20:15,15,15,667,,,0,0,100,8070,88.11,18.9
7/29/2024 20:30,15,15,612,,,0,0,100,8065,88.11,18.9
7/29/2024 20:45,15,15,799,,,0,0,100,8066,88.11,18.9
7/29/2024 21:00,15,15,697,,,0.2,12,100,8064,88.12,19
7/29/2024 21:15,15,15,813,,,0,0,100,8064,88.12,19
7/29/2024 21:30,15,15,642,,,0,0,100,8064,88.13,18.9
7/29/2024 21:45,15,15,662,,,0,0,100,8061,88.12,18.9
7/29/2024 22:00,15,15,584,,,0.2,12,100,8061,88.12,18.8
7/29/2024 22:15,15,15,578,,,0,0,100,8059,88.11,18.7
7/29/2024 22:30,15,15,575,,,0,0,100,8061,88.09,18.6
7/29/2024 22:45,15,15,567,,,0,0,100,8057,88.08,18.5
7/29/2024 23:00,15,15,638,,,0,0,100,8058,88.07,18.5
7/29/2024 23:15,15,15,621,,,0,0,100,8058,88.06,18.7
7/29/2024 23:30,15,15,731,,,0,0,100,8055,88.06,18.8
7/29/2024 23:45,15,15,803,,,0,0,100,8055,88.05,18.9
7/30/2024 0:00,15,15,627,,,0,0,100,8051,88.03,18.9
7/30/2024 0:15,15,15,610,,,0,0,100,8033,88.01,19.1
7/30/2024 0:30,15,15,715,,,0,0,100,8040,88.01,19.1
7/30/2024 0:45,15,15,742,,,0,0,100,8038,88,19
7/30/2024 1:00,15,15,710,,,0,0,100,8040,87.98,19
7/30/2024 1:15,15,15,689,,,0,0,100,8039,87.97,18.9
7/30/2024 1:30,15,15,791,,,0.2,12,100,8039,87.95,18.9
7/30/2024 1:45,15,15,796,,,0,0,100,8042,87.93,18.9
7/30/2024 2:00,15,15,907,,,0.2,12,100,8037,87.93,18.8
7/30/2024 2:15,15,15,807,,,0.4,12,100,8037,87.93,18.8
7/30/2024 2:30,15,15,808,,,0.2,12,100,8038,87.94,18.9
7/30/2024 2:45,15,15,806,,,0,0,100,8036,87.94,18.9
7/30/2024 3:00,15,15,819,,,0.2,12,100,8037,87.94,18.9
7/30/2024 3:15,15,15,865,,,0,0,100,8035,87.92,18.9
7/30/2024 3:30,15,15,900,,,0,0,100,8033,87.9,19
7/30/2024 3:45,15,15,865,,,0.4,12,100,8033,87.89,19.1
7/30/2024 4:00,15,15,857,,,0.4,12,100,8033,87.89,19.2
7/30/2024 4:15,15,15,885,,,0.6,12,100,8033,87.9,19.2
7/30/2024 4:30,15,15,872,,,1.2,12,100,8033,87.9,19.3
7/30/2024 4:45,15,15,874,,,1,12,100,8031,87.9,19.4
7/30/2024 5:00,15,15,901,,,1.8,24,100,8031,87.91,19.4
7/30/2024 5:15,15,15,920,,,2,24,100,8030,87.93,19.5
7/30/2024 5:30,15,15,855,,,1.2,12,100,8029,87.96,19.5
7/30/2024 5:45,15,15,933,,,0.8,12,100,8028,87.98,19.5
7/30/2024 6:00,15,15,922,,,2.6,24,100,8026,87.99,19.5
7/30/2024 6:15,15,15,757,,,0.6,12,100,8029,87.99,19.6
7/30/2024 6:30,15,15,872,,,0.4,12,100,8029,88.01,19.6
7/30/2024 6:45,15,15,895,,,0.4,12,100,8027,88.02,19.5
7/30/2024 7:00,15,15,871,,,0.8,12,100,8027,88.03,19.5
7/30/2024 7:15,15,15,893,,,3.4,36,100,8024,88.03,19.5
7/30/2024 7:30,15,15,799,,,1.8,24,100,8026,88.02,19.7
7/30/2024 7:45,15,15,829,,,0.4,12,100,8025,88.02,19.9
7/30/2024 8:00,15,15,622,,,0.2,12,100,8029,88.03,20
7/30/2024 8:15,15,15,628,,,0,0,100,8029,88.04,20.4
7/30/2024 8:30,15,15,731,,,0,0,100,8033,88.07,20.5
7/30/2024 8:45,15,15,642,,,0,0,100,8016,88.08,20.8
7/30/2024 9:00,15,15,637,,,0,0,100,8014,88.07,20.9
7/30/2024 9:15,15,15,612,,,0,0,100,8003,88.06,21.1
7/30/2024 9:30,15,15,677,,,0,0,100,8005,88.06,21.2
7/30/2024 9:45,15,15,925,,,0,0,100,8008,88.05,21.3
7/30/2024 10:00,15,15,930,,,0,0,100,8007,88.05,20.9
7/30/2024 10:15,15,15,775,,,0.6,12,100,8007,88.04,20.7
7/30/2024 10:30,15,15,834,,,0,0,100,8010,88.02,21
7/30/2024 10:45,15,15,690,,,0.2,12,100,8014,88.01,21.1
7/30/2024 11:00,15,15,762,,,0,0,100,8020,88,21.2
7/30/2024 11:15,15,15,618,,,0.2,12,100,8025,87.99,21.2
7/30/2024 11:30,15,15,831,,,0,0,100,8029,87.97,21.4
7/30/2024 11:45,15,15,902,,,0,0,100,8034,87.97,21.6
7/30/2024 12:00,15,15,854,,,0.2,12,100,8036,87.97,21.6
7/30/2024 12:15,15,15,721,,,0.2,12,100,8039,87.96,21.5
7/30/2024 12:30,15,15,798,,,0,0,100,8042,87.93,21.4
7/30/2024 12:45,15,15,829,,,0,0,100,8043,87.92,21.2
7/30/2024 13:00,15,15,680,,,0.2,12,100,8048,87.89,21.2
7/30/2024 13:15,15,15,830,,,0,0,100,8048,87.9,21.2
7/30/2024 13:30,15,15,721,,,0.2,12,100,8050,87.91,21.1
7/30/2024 13:45,15,15,544,,,0,0,100,8067,87.9,21.4
7/30/2024 14:00,15,15,640,,,0,0,100,8075,87.86,22.4
7/30/2024 14:15,15,15,812,,,0,0,100,8074,87.85,22.4
7/30/2024 14:30,15,15,900,,,1.4,24,100,8077,87.85,22.1
7/30/2024 14:45,15,15,874,,,2.4,24,100,8075,87.87,21.7
7/30/2024 15:00,15,15,830,,,0.6,12,100,8072,87.88,21.2
7/30/2024 15:15,15,15,738,,,0.2,12,100,8072,87.89,20.7
7/30/2024 15:30,15,15,810,,,0,0,100,8070,87.9,20.5
7/30/2024 15:45,15,15,790,,,0.4,12,100,8070,87.87,20.3
7/30/2024 16:00,15,15,814,,,0.2,12,100,8072,87.86,20.3
7/30/2024 16:15,15,15,826,,,2.6,24,100,8065,87.92,20.2
7/30/2024 16:30,15,15,902,,,1.4,12,100,8065,87.95,19.9
7/30/2024 16:45,15,15,866,,,0.8,12,100,8064,87.94,19.5
7/30/2024 17:00,15,15,924,,,2,24,100,8062,87.97,19.3
7/30/2024 17:15,15,15,807,,,1.8,24,100,8059,87.98,19.2
7/30/2024 17:30,15,15,846,,,0.2,12,100,8059,87.97,19.2
7/30/2024 17:45,15,15,700,,,0.2,12,100,8059,87.98,19.1
7/30/2024 18:00,15,15,708,,,0.2,12,100,8058,87.98,19.1
7/30/2024 18:15,15,15,660,,,0.2,12,100,8056,88,19.1
7/30/2024 18:30,15,15,711,,,0,0,100,8056,87.99,19.2
7/30/2024 18:45,15,15,826,,,0,0,100,8055,88.01,19.2
7/30/2024 19:00,15,15,855,,,1,12,100,8054,88.03,19.3
7/30/2024 19:15,15,15,852,,,1,12,100,8052,88.05,19.2
7/30/2024 19:30,15,15,703,,,0.2,12,100,8053,88.06,19.2
7/30/2024 19:45,15,15,752,,,0,0,100,8051,88.07,19.2
7/30/2024 20:00,15,15,789,,,0,0,100,8051,88.06,19.2
7/30/2024 20:15,15,15,734,,,0.8,24,100,8051,88.07,19.3
7/30/2024 20:30,15,15,711,,,0.2,12,100,8048,88.09,19.3
7/30/2024 20:45,15,15,661,,,0,0,100,8048,88.11,19.3
7/30/2024 21:00,15,15,656,,,0,0,100,8051,88.13,19.3
7/30/2024 21:15,15,15,804,,,0,0,100,8048,88.16,19.3
7/30/2024 21:30,15,15,771,,,0.2,12,100,8045,88.18,19.3
7/30/2024 21:45,15,15,697,,,0.2,12,100,8047,88.18,19.3
7/30/2024 22:00,15,15,623,,,0,0,100,8045,88.17,19.2
7/30/2024 22:15,15,15,614,,,0,0,100,8044,88.17,19.1
7/30/2024 22:30,15,15,600,,,0,0,100,8045,88.17,19.1
7/30/2024 22:45,15,15,806,,,0,0,100,8042,88.15,19.1
7/30/2024 23:00,15,15,875,,,0.4,12,100,8042,88.15,19.2
7/30/2024 23:15,15,15,749,,,0.4,12,100,8042,88.13,19.3
7/30/2024 23:30,15,15,744,,,0.2,12,100,8040,88.09,19.3
7/30/2024 23:45,15,15,734,,,0,0,100,8039,88.05,19.4
7/31/2024 0:00,15,15,668,,,0,0,100,8039,88.03,19.4
7/31/2024 0:15,15,15,637,,,0.2,12,100,8018,88.01,19.6
7/31/2024 0:30,15,15,765,,,0,0,100,8024,87.97,19.5
7/31/2024 0:45,15,15,768,,,0.2,12,100,8022,87.95,19.4
7/31/2024 1:00,15,15,949,,,0.4,12,100,8023,87.94,19.4
7/31/2024 1:15,15,15,756,,,1,24,100,8022,87.91,19.5
7/31/2024 1:30,15,15,720,,,0,0,100,8021,87.87,19.5
7/31/2024 1:45,15,15,837,,,0.4,12,100,8022,87.85,19.5
7/31/2024 2:00,15,15,677,,,0.2,12,100,8023,87.85,19.4
7/31/2024 2:15,15,15,629,,,0.2,12,100,8020,87.83,19.4
7/31/2024 2:30,15,15,674,,,0,0,100,8022,87.82,19.4
7/31/2024 2:45,15,15,723,,,0,0,100,8020,87.82,19.4
7/31/2024 3:00,15,15,861,,,0,0,100,8019,87.84,19.4
7/31/2024 3:15,15,15,843,,,0.8,24,100,8020,87.85,19.4
7/31/2024 3:30,15,15,900,,,1,24,100,8018,87.87,19.4
7/31/2024 3:45,15,15,741,,,0.6,12,100,8019,87.87,19.4
7/31/2024 4:00,15,15,872,,,0.2,12,100,8018,87.87,19.4
7/31/2024 4:15,15,15,804,,,0.2,12,100,8014,87.88,19.3
7/31/2024 4:30,15,15,839,,,0.4,12,100,8017,87.89,19.3
7/31/2024 4:45,15,15,670,,,0.8,12,100,8017,87.9,19.3
7/31/2024 5:00,15,15,755,,,0.2,12,100,8015,87.91,19.3
7/31/2024 5:15,15,15,847,,,0,0,100,8014,87.92,19.3
7/31/2024 5:30,15,15,858,,,0.2,12,100,8014,87.94,19.3
7/31/2024 5:45,15,15,678,,,0,0,100,8014,87.94,19.3
7/31/2024 6:00,15,15,793,,,0.2,12,100,8014,87.96,19.3
7/31/2024 6:15,15,15,771,,,0.2,12,100,8014,87.98,19.3
7/31/2024 6:30,15,15,712,,,0.2,12,100,8014,87.97,19.4
7/31/2024 6:45,15,15,672,,,0,0,100,8013,87.97,19.4
7/31/2024 7:00,15,15,644,,,0,0,100,8014,87.98,19.5
7/31/2024 7:15,15,15,634,,,0,0,100,8014,88,19.7
7/31/2024 7:30,15,15,619,,,0,0,100,8013,88.02,20
7/31/2024 7:45,15,15,605,,,0,0,100,8012,88.04,20.2
7/31/2024 8:00,15,15,587,,,0,0,100,8012,88.06,20.3
7/31/2024 8:15,15,15,563,,,0,0,100,8000,88.06,20.6
7/31/2024 8:30,15,15,541,,,0,0,100,8003,88.07,21.1
7/31/2024 8:45,15,15,528,,,0,0,100,8001,88.09,21.2
7/31/2024 9:00,15,15,628,,,0,0,100,8001,88.11,21.1
7/31/2024 9:15,15,15,765,,,0,0,100,7972,88.13,20.9
7/31/2024 9:30,15,15,925,,,0,0,100,7983,88.14,21
7/31/2024 9:45,15,15,824,,,0,0,100,7985,88.16,20.8
7/31/2024 10:00,15,15,600,,,0.2,12,100,7990,88.15,20.7
7/31/2024 10:15,15,15,637,,,0,0,100,8000,88.16,21.5
7/31/2024 10:30,15,15,552,,,0,0,100,8005,88.14,22.6
7/31/2024 10:45,15,15,789,,,0,0,100,8004,88.12,23
7/31/2024 11:00,15,15,873,,,0,0,100,8005,88.13,22.6
7/31/2024 11:15,15,15,998,,,6.6,84,100,8005,88.15,21.6
7/31/2024 11:30,15,15,883,,,3.8,36,100,8002,88.13,20.6
7/31/2024 11:45,15,15,837,,,0.4,12,100,8001,88.12,20.2
7/31/2024 12:00,15,15,778,,,0.4,12,100,8001,88.1,20
7/31/2024 12:15,15,15,820,,,0.2,12,100,7998,88.08,20
7/31/2024 12:30,15,15,914,,,0.4,12,100,7999,88.08,20.2
7/31/2024 12:45,15,15,785,,,0.6,12,100,7999,88.06,20.4
7/31/2024 13:00,15,15,723,,,0.2,12,100,8004,88.02,20.8
7/31/2024 13:15,15,15,615,,,0.2,12,100,8004,87.99,21.1
7/31/2024 13:30,15,15,585,,,0,0,100,8007,87.99,21.5
7/31/2024 13:45,15,15,556,,,0,0,100,8014,87.98,22.4
7/31/2024 14:00,15,15,537,,,0,0,100,8014,87.98,23.3
7/31/2024 14:15,15,15,524,,,0,0,100,8016,87.97,23.2
7/31/2024 14:30,15,15,505,,,0,0,100,8017,87.94,23.2
7/31/2024 14:45,15,15,482,,,0,0,100,8023,87.94,23.5
7/31/2024 15:00,15,15,463,,,0,0,100,8020,87.93,23.9
7/31/2024 15:15,15,2,455,,,0,0,100,8023,87.92,24.2
7/31/2024 15:30,15,0,454,,,0,0,100,8022,87.9,24.1
7/31/2024 15:45,15,0,454,,,0,0,100,8021,87.91,24
7/31/2024 16:00,15,1,481,,,0,0,100,8021,87.93,23.8
7/31/2024 16:15,15,15,502,,,0,0,100,8020,87.94,23.4
7/31/2024 16:30,15,15,488,,,0,0,100,8020,87.97,22.9
7/31/2024 16:45,15,15,482,,,0,0,100,8019,88.02,22.4
7/31/2024 17:00,15,15,696,,,0,0,100,8019,88.02,22
7/31/2024 17:15,15,15,898,,,0.4,12,100,8018,88.04,21.6
7/31/2024 17:30,15,15,953,,,2,24,100,8016,88.05,21.2
7/31/2024 17:45,15,15,918,,,3.2,24,100,8011,88.06,20.6
7/31/2024 18:00,15,15,903,,,1.2,12,100,8013,88.07,20.1
7/31/2024 18:15,15,15,750,,,1.2,24,100,8013,88.1,19.7
7/31/2024 18:30,15,15,760,,,0.2,12,100,8010,88.12,19.4
7/31/2024 18:45,15,15,732,,,0,0,100,8008,88.13,19.3
7/31/2024 19:00,15,15,742,,,0,0,100,8011,88.13,19.1
7/31/2024 19:15,15,15,805,,,0,0,100,8010,88.14,19.1
7/31/2024 19:30,15,15,740,,,0,0,100,8006,88.14,19
7/31/2024 19:45,15,15,820,,,0,0,100,8010,88.16,18.9
7/31/2024 20:00,15,15,832,,,0.2,12,100,8007,88.19,18.8
7/31/2024 20:15,15,15,809,,,0.4,12,100,8007,88.21,18.6
7/31/2024 20:30,15,15,805,,,0.2,12,100,8004,88.21,18.4
7/31/2024 20:45,15,15,808,,,1.6,24,100,8007,88.22,18.3
7/31/2024 21:00,15,15,874,,,1,12,100,8003,88.21,18.2
7/31/2024 21:15,15,15,812,,,0.8,12,100,8004,88.21,18.1
7/31/2024 21:30,15,15,808,,,0.2,12,100,8004,88.21,18
7/31/2024 21:45,15,15,759,,,0,0,100,8003,88.2,17.9
7/31/2024 22:00,15,15,713,,,0,0,100,8003,88.19,17.8
7/31/2024 22:15,15,15,718,,,0,0,100,7999,88.18,17.8
7/31/2024 22:30,15,15,719,,,0,0,100,8004,88.2,17.8
7/31/2024 22:45,15,15,713,,,0.2,12,100,8001,88.21,17.8
7/31/2024 23:00,15,15,710,,,0,0,100,7999,88.22,17.8
7/31/2024 23:15,15,15,685,,,0,0,100,8000,88.23,17.8
7/31/2024 23:30,15,15,663,,,0,0,100,8001,88.24,17.9
7/31/2024 23:45,15,15,646,,,0,0,100,7999,88.22,18
8/1/2024 0:00,15,15,638,,,0,0,100,8001,88.22,18.1
8/1/2024 0:15,15,15,626,,,0,0,100,7980,88.19,18.4
8/1/2024 0:30,15,15,600,,,0,0,100,7987,88.16,18.5
8/1/2024 0:45,15,15,601,,,0,0,100,7989,88.14,18.4
8/1/2024 1:00,15,15,604,,,0,0,100,7986,88.12,18.4
8/1/2024 1:15,15,15,598,,,0,0,100,7985,88.1,18.5
8/1/2024 1:30,15,15,603,,,0,0,100,7987,88.07,18.4
8/1/2024 1:45,15,15,610,,,0,0,100,7986,88.05,18.3
8/1/2024 2:00,15,15,604,,,0,0,100,7989,88.03,18.4
8/1/2024 2:15,15,15,595,,,0,0,100,7985,88.03,18.5
8/1/2024 2:30,15,15,590,,,0,0,100,7988,88.02,18.5
8/1/2024 2:45,15,15,591,,,0,0,100,7985,88.01,18.5
8/1/2024 3:00,15,15,576,,,0,0,100,7985,88.01,18.5
8/1/2024 3:15,15,15,566,,,0,0,100,7983,88.02,18.5
8/1/2024 3:30,15,15,559,,,0.2,12,100,7984,88.04,18.5
8/1/2024 3:45,15,15,550,,,0,0,100,7982,88.06,18.5
8/1/2024 4:00,15,15,548,,,0,0,100,7982,88.08,18.5
8/1/2024 4:15,15,15,547,,,0,0,100,7983,88.09,18.6
8/1/2024 4:30,15,15,550,,,0,0,100,7982,88.09,18.6
8/1/2024 4:45,15,15,547,,,0,0,100,7984,88.07,18.6
8/1/2024 5:00,15,15,570,,,0,0,100,7981,88.08,18.6
8/1/2024 5:15,15,15,794,,,0,0,100,7983,88.11,18.7
8/1/2024 5:30,15,15,833,,,0,0,100,7981,88.11,18.7
8/1/2024 5:45,15,15,830,,,0,0,100,7985,88.12,18.8
8/1/2024 6:00,15,15,828,,,0,0,100,7979,88.12,18.8
8/1/2024 6:15,15,15,787,,,0,0,100,7982,88.13,18.8
8/1/2024 6:30,15,15,957,,,0,0,100,7981,88.14,18.9
8/1/2024 6:45,15,15,913,,,0.6,12,100,7982,88.16,19
8/1/2024 7:00,15,15,869,,,0.4,12,100,7981,88.18,19
8/1/2024 7:15,15,15,846,,,0.2,12,100,7982,88.21,19.1
8/1/2024 7:30,15,15,814,,,0.2,12,100,7979,88.23,19.2
8/1/2024 7:45,15,15,804,,,0.2,12,100,7982,88.24,19.2
8/1/2024 8:00,15,15,797,,,0.4,12,100,7980,88.24,19.3
8/1/2024 8:15,15,15,766,,,0,0,100,7982,88.24,19.4
8/1/2024 8:30,15,15,790,,,0.4,12,100,7971,88.25,19.6
8/1/2024 8:45,15,15,877,,,0.2,12,100,7970,88.27,19.6
8/1/2024 9:00,15,15,892,,,0.8,12,100,7969,88.29,19.6
8/1/2024 9:15,15,15,948,,,1.4,12,100,7970,88.31,19.8
8/1/2024 9:30,15,15,864,,,1,24,100,7954,88.33,19.9
8/1/2024 9:45,15,15,889,,,0.6,12,100,7960,88.33,20.1
8/1/2024 10:00,15,15,919,,,2,24,100,7963,88.34,20
8/1/2024 10:15,15,15,934,,,2.2,24,100,7966,88.35,19.9
8/1/2024 10:30,15,15,894,,,1.4,24,100,7963,88.36,19.9
8/1/2024 10:45,15,15,795,,,3.6,36,100,7966,88.38,19.8
8/1/2024 11:00,15,15,888,,,0.8,12,100,7970,88.37,19.7
8/1/2024 11:15,15,15,855,,,0.6,12,100,7974,88.34,19.8
8/1/2024 11:30,15,15,850,,,0.4,12,100,7976,88.32,19.7
8/1/2024 11:45,15,15,754,,,0.4,12,100,7976,88.3,19.7
8/1/2024 12:00,15,15,645,,,0.2,12,100,7980,88.27,19.5
8/1/2024 12:15,15,15,613,,,0,0,100,7985,88.24,19.8
8/1/2024 12:30,15,15,584,,,0,0,100,7988,88.19,20.3
8/1/2024 12:45,15,15,571,,,0,0,100,7989,88.16,20.6
8/1/2024 13:00,15,15,614,,,0,0,100,7988,88.13,20.5
8/1/2024 13:15,15,15,550,,,0,0,100,7989,88.11,20.5
8/1/2024 13:30,15,15,513,,,0,0,100,7992,88.1,20.7
8/1/2024 13:45,15,15,489,,,0,0,100,7998,88.08,21.2
8/1/2024 14:00,15,15,469,,,0,0,100,8000,88.06,21.4
8/1/2024 14:15,15,15,464,,,0,0,100,8010,88.03,21.9
8/1/2024 14:30,15,15,465,,,0,0,100,8010,88.03,22.6
8/1/2024 14:45,15,11,455,,,0,0,100,8013,88.03,22.4
8/1/2024 15:00,15,0,455,,,0,0,100,8011,88.04,22.1
8/1/2024 15:15,15,0,455,,,0,0,100,8013,88.06,21.9
8/1/2024 15:30,15,0,456,,,0,0,100,8010,88.09,21.7
8/1/2024 15:45,15,0,455,,,0,0,100,8009,88.09,21.6
8/1/2024 16:00,15,0,454,,,0,0,100,8012,88.08,21.7
8/1/2024 16:15,15,2,461,,,0,0,100,8009,88.09,21.7
8/1/2024 16:30,15,15,797,,,0,0,100,8010,88.1,21.3
8/1/2024 16:45,15,15,850,,,0,0,100,8006,88.12,20.8
8/1/2024 17:00,15,15,784,,,0,0,100,8007,88.13,20.4
8/1/2024 17:15,15,15,804,,,0,0,100,8005,88.15,20.1
8/1/2024 17:30,15,15,737,,,0,0,100,8005,88.16,19.9
8/1/2024 17:45,15,15,747,,,0,0,100,8004,88.17,19.8
8/1/2024 18:00,15,15,695,,,0,0,100,8003,88.16,19.7
8/1/2024 18:15,15,15,818,,,0,0,100,8002,88.17,19.6
8/1/2024 18:30,15,15,867,,,0,0,100,8001,88.2,19.5
8/1/2024 18:45,15,15,871,,,0,0,100,8003,88.22,19.5
8/1/2024 19:00,15,15,848,,,0.4,12,100,8001,88.22,19.5
8/1/2024 19:15,15,15,858,,,0,0,100,8001,88.24,19.5
8/1/2024 19:30,15,15,835,,,0.4,12,100,8000,88.26,19.5
8/1/2024 19:45,15,15,803,,,0.6,12,100,8000,88.29,19.5
8/1/2024 20:00,15,15,853,,,0.6,12,100,7999,88.29,19.5
8/1/2024 20:15,15,15,910,,,0.4,12,100,8001,88.3,19.5
8/1/2024 20:30,15,15,831,,,0.2,12,100,7999,88.32,19.5
8/1/2024 20:45,15,15,860,,,0.2,12,100,7998,88.35,19.5
8/1/2024 21:00,15,15,884,,,1.2,24,100,7996,88.35,19.4
8/1/2024 21:15,15,15,756,,,0.4,12,100,7995,88.35,19.4
8/1/2024 21:30,15,15,787,,,0,0,100,7993,88.35,19.4
8/1/2024 21:45,15,15,753,,,0,0,100,7995,88.35,19.4
